content_id,client_id,baseline_score,baseline_action,baseline_reason_code,avg_position,days_since_last_update,ctr,word_count,impressions_90d
content_390ce3344788,client_349c41201b,30,monitor,NORMAL_FLOW,37.2,20,0.0,2970.0,562
content_6e20ce10bd16,client_19581e27de,30,monitor,NORMAL_FLOW,30.4,22,0.0,,1291
content_feb2ef9173bd,client_19581e27de,30,monitor,NORMAL_FLOW,64.2,22,0.0,,545
content_1bc6afcea27b,client_e629fa6598,30,monitor,NORMAL_FLOW,45.4,22,0.21,,475
content_69f89df4832c,client_19581e27de,30,monitor,NORMAL_FLOW,20.3,20,0.22,2768.0,2274
content_ebbd5cadc8b5,client_a88a7902cb,30,monitor,NORMAL_FLOW,61.9,20,0.0,2666.0,786
content_bfeb4fe71a02,client_4e07408562,30,monitor,NORMAL_FLOW,33.0,13,0.41,2610.0,492
content_f54459262ef9,client_a88a7902cb,30,monitor,NORMAL_FLOW,33.6,28,0.0,2949.0,86
content_30f085740adf,client_2c624232cd,30,monitor,NORMAL_FLOW,35.7,11,0.0,2799.0,527
content_72a15e756d7e,client_19581e27de,30,monitor,NORMAL_FLOW,48.6,22,0.0,,529
content_c05a463d7761,client_19581e27de,30,prune,LOW_IMPRESSIONS_OLD_PAGE,72.9,20,0.0,,38
content_9132cbfdc58a,client_3fdba35f04,30,monitor,NORMAL_FLOW,23.2,14,0.36,2652.0,3587
content_9850360d8d1b,client_d029fa3a95,30,monitor,NORMAL_FLOW,33.0,20,0.0,3586.0,163
content_2560766fc02b,client_4e07408562,30,monitor,NORMAL_FLOW,22.3,14,0.05,2756.0,3999
content_891ded76771b,client_e629fa6598,30,monitor,NORMAL_FLOW,63.7,20,0.0,,454
content_9d8200c7004c,client_8527a891e2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,45.9,20,0.0,4132.0,43
content_c5d6e7e113bd,client_a88a7902cb,30,monitor,NORMAL_FLOW,75.9,28,0.0,4567.0,319
content_5d571e3edb07,client_3fdba35f04,30,monitor,NORMAL_FLOW,30.5,14,0.0,2838.0,1771
content_3279edcf926d,client_2c624232cd,30,monitor,NORMAL_FLOW,22.1,11,0.08,2579.0,2488
content_a687cbf3417f,client_4e07408562,30,monitor,NORMAL_FLOW,33.7,7,0.0,2139.0,1979
content_6f157fbf50a5,client_19581e27de,30,monitor,NORMAL_FLOW,21.2,22,0.09,,1144
content_8033b0c1005f,client_19581e27de,30,monitor,NORMAL_FLOW,72.7,22,0.0,,326
content_738128e60174,client_19581e27de,30,monitor,NORMAL_FLOW,54.9,20,0.0,,1017
content_e63cc798df12,client_a88a7902cb,30,monitor,NORMAL_FLOW,21.1,20,0.0,2824.0,17
content_068a4e2224d0,client_d029fa3a95,30,monitor,NORMAL_FLOW,25.3,20,0.24,2529.0,422
content_479ce00a63b7,client_8527a891e2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,74.7,20,0.0,1630.0,40
content_71daf006664c,client_6208ef0f77,30,monitor,NORMAL_FLOW,29.4,20,0.61,3784.0,1809
content_4d882d31c318,client_19581e27de,30,monitor,NORMAL_FLOW,42.3,22,0.0,,665
content_46afbcfb9cf5,client_19581e27de,30,monitor,NORMAL_FLOW,44.6,22,0.0,,447
content_46589694e5c3,client_349c41201b,30,monitor,NORMAL_FLOW,56.9,20,0.11,2807.0,10425
content_8883df6fc98b,client_4e07408562,30,monitor,NORMAL_FLOW,23.9,14,0.21,2999.0,2327
content_a0b48c93a6e9,client_d4735e3a26,30,prune,LOW_IMPRESSIONS_OLD_PAGE,21.0,20,0.0,910.0,4
content_cb301829b398,client_e29c9c180c,30,prune,LOW_IMPRESSIONS_OLD_PAGE,92.5,20,0.0,1439.0,2
content_d4fcdfa73358,client_19581e27de,30,monitor,NORMAL_FLOW,25.8,20,0.0,,79
content_cbb0d26ef760,client_a88a7902cb,30,monitor,NORMAL_FLOW,67.8,28,0.0,3747.0,243
content_681d97901eaf,client_19581e27de,30,monitor,NORMAL_FLOW,27.2,22,0.0,,235
content_12429437d915,client_19581e27de,30,monitor,NORMAL_FLOW,34.2,22,0.0,,222
content_1346eb73396d,client_4e07408562,30,monitor,NORMAL_FLOW,37.4,7,0.25,3351.0,2825
content_8f0f2e1a797b,client_7f2253d7e2,30,monitor,NORMAL_FLOW,26.5,20,0.12,4322.0,3216
content_0db1804a6bea,client_4e07408562,30,monitor,NORMAL_FLOW,28.8,13,0.07,2325.0,1516
content_ae987e199cf0,client_19581e27de,30,monitor,NORMAL_FLOW,20.9,22,0.0,,126
content_2e292ac487f7,client_f74efabef1,30,monitor,NORMAL_FLOW,37.8,20,0.36,3134.0,280
content_d211334f1aed,client_2c624232cd,30,monitor,NORMAL_FLOW,48.6,22,0.0,,675
content_57f3561919ff,client_7f2253d7e2,30,monitor,NORMAL_FLOW,23.7,20,0.14,3733.0,4434
content_1348781d7734,client_3fdba35f04,30,monitor,NORMAL_FLOW,29.6,14,0.2,2969.0,10596
content_d31f4535caf1,client_9f14025af0,30,monitor,NORMAL_FLOW,44.8,20,0.54,1137.0,373
content_f7d3b421f01e,client_a88a7902cb,30,monitor,NORMAL_FLOW,65.0,20,0.0,2962.0,640
content_9b3799063eba,client_4ec9599fc2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,33.3,20,0.0,1518.0,7
content_067ca41ddb70,client_bbb965ab0c,30,monitor,NORMAL_FLOW,24.7,20,0.34,2807.0,297
content_2f0c4c6c0fff,client_2c624232cd,30,monitor,NORMAL_FLOW,66.8,22,0.0,,652
content_c4ea686facef,client_2c624232cd,30,monitor,NORMAL_FLOW,29.4,11,0.0,2574.0,127
content_87125687cd9c,client_a88a7902cb,30,monitor,NORMAL_FLOW,29.2,20,0.0,3139.0,25
content_f14c5bb83d35,client_2c624232cd,30,monitor,NORMAL_FLOW,39.5,22,0.0,,66
content_ef98c1cfce79,client_d029fa3a95,30,monitor,NORMAL_FLOW,28.1,20,0.23,2548.0,444
content_f648a9fdfd2a,client_7f2253d7e2,30,monitor,NORMAL_FLOW,44.8,20,0.04,4593.0,62862
content_a4348ab4a7bf,client_2c624232cd,30,monitor,NORMAL_FLOW,55.1,22,0.0,,209
content_c9efd028be5f,client_2c624232cd,30,monitor,NORMAL_FLOW,38.9,22,0.48,,621
content_1b44bd217e34,client_a88a7902cb,30,monitor,NORMAL_FLOW,55.4,20,0.0,2628.0,264
content_377ac4e989ab,client_4e07408562,30,monitor,NORMAL_FLOW,33.6,7,0.04,3025.0,2643
content_742a8fcba2fe,client_e629fa6598,30,monitor,NORMAL_FLOW,76.0,20,0.0,,643
content_e507a61d0a59,client_e629fa6598,30,monitor,NORMAL_FLOW,77.4,20,0.0,,122
content_701340c88f73,client_4e07408562,30,monitor,NORMAL_FLOW,22.4,7,0.0,2912.0,1626
content_9a2b36690690,client_19581e27de,30,monitor,NORMAL_FLOW,35.9,22,0.3,,1657
content_6ee28c02b401,client_19581e27de,30,monitor,NORMAL_FLOW,27.8,22,0.0,,473
content_3c95b60d73c0,client_f369cb89fc,30,monitor,NORMAL_FLOW,43.8,20,0.34,2514.0,1470
content_ba1627e0b838,client_19581e27de,30,monitor,NORMAL_FLOW,40.0,22,0.0,,265
content_1be6636204fd,client_19581e27de,30,monitor,NORMAL_FLOW,55.4,22,0.03,,3886
content_44d830d5e0f7,client_2c624232cd,30,monitor,NORMAL_FLOW,52.8,22,0.0,,449
content_f5ee17621665,client_f74efabef1,30,monitor,NORMAL_FLOW,48.7,8,0.0,2544.0,132
content_cbf7445caa3a,client_7f2253d7e2,30,monitor,NORMAL_FLOW,31.6,20,0.14,3672.0,2168
content_894e06751cee,client_e629fa6598,30,prune,LOW_IMPRESSIONS_OLD_PAGE,33.5,22,0.0,,23
content_0a24eab03d51,client_19581e27de,30,monitor,NORMAL_FLOW,76.1,22,0.0,,101
content_4db66d3d418c,client_4e07408562,30,monitor,NORMAL_FLOW,28.2,13,0.0,3102.0,553
content_73c2db014054,client_e629fa6598,30,monitor,NORMAL_FLOW,45.6,22,0.0,,357
content_2d610ab565e9,client_a88a7902cb,30,monitor,NORMAL_FLOW,71.3,8,0.0,2922.0,202
content_ccb7c5346bef,client_7f2253d7e2,30,monitor,NORMAL_FLOW,31.5,20,0.16,3673.0,1267
content_a145d3a84a67,client_e629fa6598,30,monitor,NORMAL_FLOW,62.6,22,0.0,,381
content_0540422e318c,client_f74efabef1,30,monitor,NORMAL_FLOW,37.8,20,0.0,2449.0,274
content_86748254b6bf,client_d4735e3a26,30,prune,LOW_IMPRESSIONS_OLD_PAGE,90.0,20,0.0,,1
content_4643d5f815c9,client_a88a7902cb,30,monitor,NORMAL_FLOW,26.4,20,0.0,2830.0,218
content_0474319403e9,client_4e07408562,30,monitor,NORMAL_FLOW,28.9,20,0.14,2928.0,5010
content_d987db4e38fe,client_e629fa6598,30,monitor,NORMAL_FLOW,70.3,20,0.0,,97
content_fcfe44d0a076,client_4e07408562,30,monitor,NORMAL_FLOW,39.8,7,0.0,2590.0,2603
content_a281d4ec75dd,client_a88a7902cb,30,monitor,NORMAL_FLOW,26.7,20,0.4,2618.0,2782
content_1fd60831ce3e,client_4e07408562,30,monitor,NORMAL_FLOW,34.6,20,0.07,3350.0,10818
content_26e847e05947,client_d029fa3a95,30,monitor,NORMAL_FLOW,44.3,8,0.0,2786.0,223
content_12772dadb083,client_e629fa6598,30,monitor,NORMAL_FLOW,21.2,20,0.35,,847
content_6e58dbfd9e9c,client_a88a7902cb,30,monitor,NORMAL_FLOW,40.3,28,0.0,4049.0,23
content_1f3d1ecadee1,client_f74efabef1,30,monitor,NORMAL_FLOW,25.8,20,0.33,3134.0,599
content_b592819b7dcc,client_7f2253d7e2,30,monitor,NORMAL_FLOW,25.2,20,0.12,4084.0,14348
content_7aaddb52a28f,client_624b60c58c,30,monitor,NORMAL_FLOW,43.2,20,0.0,1461.0,405
content_5c4c5c953552,client_8527a891e2,30,monitor,NORMAL_FLOW,41.7,20,0.0,1387.0,205
content_f0143c0f7af3,client_2c624232cd,30,monitor,NORMAL_FLOW,40.4,22,0.0,,160
content_3576f1d58f63,client_a88a7902cb,30,monitor,NORMAL_FLOW,63.6,20,0.0,2689.0,1112
content_931a4ddcbb47,client_4e07408562,30,monitor,NORMAL_FLOW,30.1,25,0.1,2979.0,7939
content_ab5e9e3a0a8f,client_f369cb89fc,30,monitor,NORMAL_FLOW,20.5,20,0.29,3045.0,2720
content_f85aa6e9bc6e,client_8527a891e2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,21.5,20,0.0,1300.0,2
content_717779bcf77b,client_7f2253d7e2,30,monitor,NORMAL_FLOW,23.1,20,0.12,2789.0,1601
content_51bbaf502f53,client_a88a7902cb,30,monitor,NORMAL_FLOW,78.8,28,0.0,4177.0,13
content_ce50f5fc5afe,client_e629fa6598,30,monitor,NORMAL_FLOW,64.7,22,0.0,,580
content_482107545b43,client_349c41201b,30,monitor,NORMAL_FLOW,24.3,20,0.0,5308.0,1414
content_fb7473d654b8,client_8527a891e2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,55.3,20,0.0,1428.0,3
content_cafba2074ce9,client_19581e27de,30,monitor,NORMAL_FLOW,27.8,22,0.0,,1087
content_4706979c5848,client_349c41201b,30,monitor,NORMAL_FLOW,26.6,8,0.09,5209.0,7038
content_fc8601977fe3,client_19581e27de,30,monitor,NORMAL_FLOW,23.0,22,0.17,,1178
content_37734bf97d03,client_19581e27de,30,monitor,NORMAL_FLOW,60.5,22,0.0,,1166
content_66677b99e328,client_7f2253d7e2,30,monitor,NORMAL_FLOW,30.1,20,0.17,3808.0,29616
content_363efe5e6d43,client_19581e27de,30,monitor,NORMAL_FLOW,49.0,22,0.0,,353
content_ec01fbcc49a7,client_7f2253d7e2,30,monitor,NORMAL_FLOW,26.3,20,0.35,3017.0,9046
content_295b27d217e8,client_f74efabef1,30,monitor,NORMAL_FLOW,39.7,20,0.13,2545.0,786
content_f7fa69785d97,client_9f14025af0,30,monitor,NORMAL_FLOW,68.9,20,0.13,3062.0,773
content_b40894cbb915,client_f74efabef1,30,monitor,NORMAL_FLOW,29.2,20,0.09,2570.0,1127
content_a9960188c716,client_3fdba35f04,30,monitor,NORMAL_FLOW,26.3,20,0.23,2864.0,6129
content_bf7bb877a547,client_a88a7902cb,30,monitor,NORMAL_FLOW,21.4,20,0.0,3297.0,28
content_a9e341666bba,client_6208ef0f77,30,monitor,NORMAL_FLOW,27.9,20,0.2,3192.0,494
content_4a2f99b1973e,client_349c41201b,30,monitor,NORMAL_FLOW,20.9,20,0.0,4666.0,2945
content_a23ddc26ce53,client_4ec9599fc2,30,monitor,NORMAL_FLOW,21.7,20,0.29,1678.0,690
content_affd60fe40df,client_19581e27de,30,monitor,NORMAL_FLOW,28.3,22,0.23,,1734
content_dc67ab936666,client_e629fa6598,30,monitor,NORMAL_FLOW,31.7,22,0.06,,3396
content_b49da6579567,client_19581e27de,30,prune,LOW_IMPRESSIONS_OLD_PAGE,21.6,22,0.0,,39
content_186324addeed,client_8527a891e2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,25.1,20,0.0,3521.0,14
content_293d12700873,client_19581e27de,30,monitor,NORMAL_FLOW,47.4,22,0.0,,1143
content_e05eae1d648a,client_f369cb89fc,30,monitor,NORMAL_FLOW,21.6,20,0.12,2798.0,4122
content_b8081c1b8ee8,client_2c624232cd,30,prune,LOW_IMPRESSIONS_OLD_PAGE,34.5,22,0.0,,11
content_70e91ffda1ce,client_f369cb89fc,30,monitor,NORMAL_FLOW,20.1,20,0.76,2381.0,655
content_36684976be1f,client_4e07408562,30,monitor,NORMAL_FLOW,44.3,14,0.01,2935.0,9844
content_930c7a86e456,client_2c624232cd,30,monitor,NORMAL_FLOW,80.2,11,0.0,2937.0,108
content_efffac04e8e8,client_6208ef0f77,30,monitor,NORMAL_FLOW,30.9,8,0.29,3574.0,1024
content_e5e3090f8a09,client_a88a7902cb,30,monitor,NORMAL_FLOW,41.6,20,0.0,4243.0,69
content_05fe27de3105,client_3fdba35f04,30,monitor,NORMAL_FLOW,20.2,19,0.21,3089.0,947
content_4da555fc4e0b,client_19581e27de,30,monitor,NORMAL_FLOW,43.6,22,0.14,,1388
content_3b36899453fe,client_4e07408562,30,monitor,NORMAL_FLOW,20.4,25,0.37,2172.0,16630
content_ecff98594133,client_8527a891e2,30,monitor,NORMAL_FLOW,58.6,20,0.0,3697.0,20
content_763a5d77c8ec,client_19581e27de,30,monitor,NORMAL_FLOW,30.3,22,0.0,,1487
content_9f4b57f836c2,client_19581e27de,30,monitor,NORMAL_FLOW,51.2,22,0.0,,804
content_f8720660c734,client_e629fa6598,30,prune,LOW_IMPRESSIONS_OLD_PAGE,21.0,20,0.0,,47
content_bc35f14f6b7f,client_19581e27de,30,monitor,NORMAL_FLOW,21.5,20,0.48,3227.0,1865
content_905e82d60c1a,client_3fdba35f04,30,monitor,NORMAL_FLOW,20.9,14,0.11,2430.0,13038
content_d77bfb6b67a5,client_6208ef0f77,30,monitor,NORMAL_FLOW,41.2,20,0.09,3867.0,1091
content_ddaf6769be18,client_19581e27de,30,monitor,NORMAL_FLOW,29.1,22,0.0,,71
content_706339408a73,client_19581e27de,30,monitor,NORMAL_FLOW,67.3,22,0.0,,2020
content_05c9a853f40e,client_19581e27de,30,prune,LOW_IMPRESSIONS_OLD_PAGE,25.8,22,0.0,,36
content_72e938efb7ec,client_8527a891e2,30,monitor,NORMAL_FLOW,84.9,20,0.0,1973.0,325
content_418d76e6cf0a,client_e29c9c180c,30,prune,LOW_IMPRESSIONS_OLD_PAGE,82.9,20,0.0,1522.0,12
content_5bf51d9d5570,client_19581e27de,30,monitor,NORMAL_FLOW,31.0,22,0.16,,1241
content_88cb83645226,client_3fdba35f04,30,monitor,NORMAL_FLOW,20.3,20,0.16,1304.0,1261
content_c77f721ab3fd,client_bbb965ab0c,30,monitor,NORMAL_FLOW,24.5,20,0.69,2573.0,144
content_1e59ad0c6f94,client_e29c9c180c,30,prune,LOW_IMPRESSIONS_OLD_PAGE,76.4,20,0.0,1421.0,5
content_c2be887148af,client_f74efabef1,30,monitor,NORMAL_FLOW,39.4,20,0.0,2374.0,35
content_2d8ac4d7e2ff,client_bbb965ab0c,30,monitor,NORMAL_FLOW,28.3,20,0.0,2919.0,202
content_eae6a30bae44,client_19581e27de,30,monitor,NORMAL_FLOW,40.0,22,0.0,,596
content_31e9e68e79fd,client_8527a891e2,30,monitor,NORMAL_FLOW,29.8,20,0.0,3176.0,5
content_060e974a68f1,client_7f2253d7e2,30,monitor,NORMAL_FLOW,23.5,20,0.1,3356.0,1031
content_5e3ab29c4ddb,client_9f14025af0,30,prune,LOW_IMPRESSIONS_OLD_PAGE,69.3,20,0.0,2982.0,11
content_d130a946839b,client_19581e27de,30,monitor,NORMAL_FLOW,26.3,22,0.22,,891
content_91b7914e013f,client_19581e27de,30,monitor,NORMAL_FLOW,54.0,22,0.07,,1359
content_867d55623add,client_e629fa6598,30,monitor,NORMAL_FLOW,54.3,22,0.0,,130
content_84de2500f5bd,client_7f2253d7e2,30,monitor,NORMAL_FLOW,24.2,20,0.06,3575.0,3299
content_1f0e4c406443,client_19581e27de,30,monitor,NORMAL_FLOW,45.3,22,0.0,,175
content_e546744ec1ec,client_3fdba35f04,30,monitor,NORMAL_FLOW,24.2,20,0.0,1476.0,745
content_e0632fafadc8,client_7f2253d7e2,30,monitor,NORMAL_FLOW,24.0,20,0.11,3870.0,17565
content_a6a45099a14f,client_19581e27de,30,monitor,NORMAL_FLOW,30.5,22,0.58,,173
content_c95feed8339f,client_19581e27de,30,monitor,NORMAL_FLOW,26.3,22,0.0,,322
content_db39284f7d11,client_a88a7902cb,30,monitor,NORMAL_FLOW,26.0,28,0.0,3067.0,54
content_e6c34f7e22ed,client_d029fa3a95,30,monitor,NORMAL_FLOW,46.6,20,0.0,4956.0,115
content_d6794e0ec721,client_e29c9c180c,30,prune,LOW_IMPRESSIONS_OLD_PAGE,84.0,20,0.0,1486.0,1
content_79c8dfac699a,client_bbb965ab0c,30,monitor,NORMAL_FLOW,42.0,20,0.0,2379.0,94
content_ac216bae40cc,client_19581e27de,30,monitor,NORMAL_FLOW,31.5,22,0.0,,445
content_64f14eaed432,client_7f2253d7e2,30,monitor,NORMAL_FLOW,37.3,20,0.03,4093.0,25018
content_76b80127fd2b,client_8527a891e2,30,monitor,NORMAL_FLOW,39.7,20,0.0,1456.0,7
content_d3e05af412bb,client_e629fa6598,30,prune,LOW_IMPRESSIONS_OLD_PAGE,57.0,20,0.0,,1
content_296859a625af,client_a88a7902cb,30,monitor,NORMAL_FLOW,52.8,28,0.22,3327.0,456
content_75a081c8cd37,client_19581e27de,30,monitor,NORMAL_FLOW,22.9,22,0.0,,243
content_d81093249cd6,client_f369cb89fc,30,monitor,NORMAL_FLOW,26.9,20,0.0,2626.0,824
content_cad1b1039894,client_19581e27de,30,monitor,NORMAL_FLOW,47.1,22,0.0,,50
content_3bb2bec75650,client_7f2253d7e2,30,monitor,NORMAL_FLOW,44.3,20,0.0,3314.0,860
content_f44560cb0a8d,client_19581e27de,30,monitor,NORMAL_FLOW,40.7,22,0.0,,206
content_c96be0d60f4d,client_8527a891e2,30,monitor,NORMAL_FLOW,49.9,20,0.0,3318.0,12
content_e18c36e959e0,client_2c624232cd,30,monitor,NORMAL_FLOW,22.6,11,1.49,2839.0,202
content_8aaa2ef873c0,client_a88a7902cb,30,monitor,NORMAL_FLOW,47.5,28,0.53,4485.0,187
content_3f617891a064,client_19581e27de,30,prune,LOW_IMPRESSIONS_OLD_PAGE,22.5,22,0.0,,38
content_128bf4e18020,client_7f2253d7e2,30,monitor,NORMAL_FLOW,21.5,20,0.0,3819.0,24
content_74e5927a9ac1,client_4e07408562,30,monitor,NORMAL_FLOW,25.3,25,0.13,3028.0,10424
content_3f96bb15bf6a,client_19581e27de,30,monitor,NORMAL_FLOW,29.3,22,0.17,,604
content_a7523876db3e,client_2c624232cd,30,monitor,NORMAL_FLOW,33.5,22,0.0,,226
content_d66f60bb6d3d,client_349c41201b,30,monitor,NORMAL_FLOW,23.4,20,0.22,3074.0,6397
content_a9063a28c8ea,client_e629fa6598,30,monitor,NORMAL_FLOW,28.1,22,0.27,,1849
content_9aa384588a00,client_a88a7902cb,30,monitor,NORMAL_FLOW,72.8,20,0.11,2931.0,872
content_1d08f7506d94,client_f74efabef1,30,monitor,NORMAL_FLOW,28.8,20,0.0,2705.0,598
content_71599e455a1a,client_19581e27de,30,monitor,NORMAL_FLOW,20.5,22,0.15,,1359
content_aa8862b3f2f5,client_19581e27de,30,monitor,NORMAL_FLOW,31.7,22,0.0,,649
content_489ab4ec5aad,client_19581e27de,30,monitor,NORMAL_FLOW,28.8,22,0.22,,451
content_249d3c8e8238,client_349c41201b,30,monitor,NORMAL_FLOW,32.9,20,0.21,3401.0,3312
content_d190e7989e6b,client_19581e27de,30,monitor,NORMAL_FLOW,20.8,22,0.0,,690
content_977272874767,client_19581e27de,30,monitor,NORMAL_FLOW,48.5,22,0.0,,294
content_84115074c231,client_19581e27de,30,monitor,NORMAL_FLOW,31.8,22,0.0,,110
content_f28c8ca0ade7,client_a88a7902cb,30,monitor,NORMAL_FLOW,24.7,28,0.0,3260.0,41
content_8301d2c253bb,client_2c624232cd,30,monitor,NORMAL_FLOW,62.4,20,0.0,,131
content_5a8d23e9e527,client_2c624232cd,30,prune,LOW_IMPRESSIONS_OLD_PAGE,33.5,22,0.0,,33
content_f99c7d95b7d0,client_7f2253d7e2,30,monitor,NORMAL_FLOW,29.8,20,0.04,6244.0,34883
content_312e95ee84b9,client_a88a7902cb,30,monitor,NORMAL_FLOW,43.5,20,0.0,3300.0,74
content_200da3f7383a,client_19581e27de,30,monitor,NORMAL_FLOW,27.9,22,0.0,,191
content_6aba6589b1b4,client_f369cb89fc,30,monitor,NORMAL_FLOW,36.4,20,0.21,2810.0,1923
content_76aa050d1556,client_8527a891e2,30,monitor,NORMAL_FLOW,57.1,20,0.0,3473.0,17
content_a3a47d734b8a,client_8527a891e2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,24.7,20,0.0,1592.0,15
content_e3d42bda8223,client_19581e27de,30,monitor,NORMAL_FLOW,55.9,22,0.0,,290
content_7ff7a56f3ee8,client_9f14025af0,30,monitor,NORMAL_FLOW,50.4,20,0.16,1178.0,613
content_344a98382ae1,client_f74efabef1,30,monitor,NORMAL_FLOW,24.1,20,0.08,2526.0,1216
content_380b4510fdfb,client_f74efabef1,30,monitor,NORMAL_FLOW,33.9,20,0.08,2617.0,1330
content_743946e9d748,client_8722616204,30,monitor,NORMAL_FLOW,43.5,8,0.0,2824.0,2
content_ed46f81f54d1,client_4e07408562,30,monitor,NORMAL_FLOW,21.6,13,0.27,2652.0,1862
content_82c243436ab7,client_349c41201b,30,monitor,NORMAL_FLOW,28.5,20,0.03,3428.0,16055
content_247692a29d11,client_bbb965ab0c,30,monitor,NORMAL_FLOW,49.8,20,0.29,2669.0,350
content_c0f51bfbb462,client_9f14025af0,30,prune,LOW_IMPRESSIONS_OLD_PAGE,23.0,20,0.0,1122.0,2
content_2a47d5702903,client_a88a7902cb,30,monitor,NORMAL_FLOW,20.8,28,0.0,2709.0,40
content_9a6a8e5ee661,client_7f2253d7e2,30,monitor,NORMAL_FLOW,22.4,20,0.08,4099.0,7175
content_61e5f2e8a6f6,client_7f2253d7e2,30,monitor,NORMAL_FLOW,21.1,20,0.76,2251.0,1309
content_c40391b61a4e,client_4e07408562,30,monitor,NORMAL_FLOW,32.6,13,0.1,2911.0,7273
content_0b39d57e3c91,client_19581e27de,30,monitor,NORMAL_FLOW,22.9,22,0.0,,481
content_6f7e56d004fc,client_4ec9599fc2,30,monitor,NORMAL_FLOW,27.9,20,0.2,1243.0,493
content_8345735093bb,client_f74efabef1,30,monitor,NORMAL_FLOW,29.5,20,0.0,2360.0,55
content_38e03d553469,client_3fdba35f04,30,monitor,NORMAL_FLOW,22.1,14,0.04,3090.0,4584
content_4f847f72091d,client_f74efabef1,30,monitor,NORMAL_FLOW,35.0,20,0.0,2683.0,305
content_e7b4e9967ffa,client_4e07408562,30,monitor,NORMAL_FLOW,23.7,7,0.0,3221.0,1379
content_62075342535c,client_19581e27de,30,monitor,NORMAL_FLOW,71.0,22,0.0,,1119
content_6c812b54d4aa,client_a88a7902cb,30,monitor,NORMAL_FLOW,38.7,20,0.32,2110.0,1267
content_611d55167bba,client_a88a7902cb,30,monitor,NORMAL_FLOW,48.7,28,0.39,3004.0,511
content_5f3687b9e6ce,client_7f2253d7e2,30,monitor,NORMAL_FLOW,23.0,20,0.32,3942.0,7612
content_441e9b2ffff2,client_a88a7902cb,30,monitor,NORMAL_FLOW,57.9,20,0.0,2763.0,40
content_28965220a279,client_7f2253d7e2,30,monitor,NORMAL_FLOW,24.7,20,0.18,3077.0,1675
content_22a2fd937f4c,client_6208ef0f77,30,monitor,NORMAL_FLOW,25.9,20,0.0,3916.0,954
content_7c0c0baa844f,client_3fdba35f04,30,monitor,NORMAL_FLOW,20.4,26,0.77,2634.0,72152
content_2c785ed0bb07,client_e629fa6598,30,monitor,NORMAL_FLOW,51.2,22,0.0,,109
content_96343d925a67,client_f74efabef1,30,monitor,NORMAL_FLOW,24.0,20,0.0,2480.0,1095
content_38a7017ba27f,client_7f2253d7e2,30,monitor,NORMAL_FLOW,28.2,20,0.0,4317.0,1981
content_10c8915d426e,client_4e07408562,30,monitor,NORMAL_FLOW,23.3,14,0.23,2684.0,2201
content_e2b76742045f,client_7f2253d7e2,30,monitor,NORMAL_FLOW,32.0,20,0.47,2793.0,635
content_be1c109fcdbc,client_349c41201b,30,monitor,NORMAL_FLOW,34.0,20,0.05,5359.0,10931
content_a7ad7bc1e651,client_6208ef0f77,30,monitor,NORMAL_FLOW,25.5,20,0.0,3184.0,1707
content_ba90bd76636c,client_a88a7902cb,30,monitor,NORMAL_FLOW,30.7,28,0.0,3043.0,3
content_6b53e2c44759,client_4ec9599fc2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,25.3,20,0.0,,43
content_5d44d9c583b4,client_349c41201b,30,monitor,NORMAL_FLOW,23.6,8,0.0,3731.0,1450
content_f0b774a83925,client_7f2253d7e2,30,monitor,NORMAL_FLOW,25.1,20,0.07,4569.0,4098
content_bb78cbb29edd,client_e29c9c180c,30,prune,LOW_IMPRESSIONS_OLD_PAGE,39.5,20,0.0,1647.0,2
content_6e90b20c12f8,client_19581e27de,30,monitor,NORMAL_FLOW,41.9,22,0.49,,203
content_568025b2e636,client_3fdba35f04,30,monitor,NORMAL_FLOW,33.3,14,0.19,2853.0,11539
content_3e5673c16aa7,client_7f2253d7e2,30,monitor,NORMAL_FLOW,23.5,20,0.37,3292.0,26267
content_e7a49bc6b4bd,client_bbb965ab0c,30,monitor,NORMAL_FLOW,28.7,20,0.08,2587.0,1230
content_98652ce4e7ef,client_349c41201b,30,monitor,NORMAL_FLOW,26.2,8,0.0,3609.0,746
content_9e45438d9f45,client_a88a7902cb,30,monitor,NORMAL_FLOW,70.5,20,1.37,3053.0,73
content_80f00957d4e7,client_e629fa6598,30,monitor,NORMAL_FLOW,26.0,22,0.21,,963
content_609c24246177,client_4e07408562,30,monitor,NORMAL_FLOW,25.1,7,0.19,3105.0,519
content_194afd935884,client_4ec9599fc2,30,prune,LOW_IMPRESSIONS_OLD_PAGE,38.7,20,0.0,,6
content_f60a436cf722,client_19581e27de,30,prune,LOW_IMPRESSIONS_OLD_PAGE,56.1,22,0.0,,41
content_ae92ca1ecdbf,client_19581e27de,30,monitor,NORMAL_FLOW,32.7,22,0.0,,135
content_b259a2a4af00,client_7f2253d7e2,30,monitor,NORMAL_FLOW,22.2,20,0.0,3537.0,1153
